esmini GIT REV: N/A
esmini GIT TAG: N/A
esmini GIT BRANCH: N/A
esmini BUILD VERSION: 3976
Scenario File Name: temporaryScenario/xosc/temporary0.xosc
Number of Vehicles: 2
Index [-] , TimeStamp [s] , #1 Entity_Name [-] , #1 Entity_ID [-] , #1 Current_Speed [m/s] , #1 Wheel_Angle [deg] , #1 Wheel_Rotation [-] , #1 bb_x [m] , #1 bb_y [m] , #1 bb_z [m] , #1 bb_length [m] , #1 bb_width [m] , #1 bb_height [m] , #1 World_Position_X [m] , #1 World_Position_Y [m] , #1 World_Position_Z [m] , #1 Vel_X [m/s] , #1 Vel_Y [m/s] , #1 Vel_Z [m/s] , #1 Acc_X [m/s2] , #1 Acc_Y [m/s2] , #1 Acc_Z [m/s2] , #1 Distance_Travelled_Along_Road_Segment [m] , #1 Lateral_Distance_Lanem [m] , #1 lane_id, #1 lane_offset[m] , #1 World_Heading_Angle [rad] , #1 Heading_Angle_Rate [rad/s] , #1 Relative_Heading_Angle [rad] , #1 Relative_Heading_Angle_Drive_Direction [rad] , #1 World_Pitch_Angle [rad] , #1 Road_Curvature [1/m] , #1 collision_ids , #2 Entity_Name [-] , #2 Entity_ID [-] , #2 Current_Speed [m/s] , #2 Wheel_Angle [deg] , #2 Wheel_Rotation [-] , #2 bb_x [m] , #2 bb_y [m] , #2 bb_z [m] , #2 bb_length [m] , #2 bb_width [m] , #2 bb_height [m] , #2 World_Position_X [m] , #2 World_Position_Y [m] , #2 World_Position_Z [m] , #2 Vel_X [m/s] , #2 Vel_Y [m/s] , #2 Vel_Z [m/s] , #2 Acc_X [m/s2] , #2 Acc_Y [m/s2] , #2 Acc_Z [m/s2] , #2 Distance_Travelled_Along_Road_Segment [m] , #2 Lateral_Distance_Lanem [m] , #2 lane_id, #2 lane_offset [m] , #2 World_Heading_Angle [rad] , #2 Heading_Angle_Rate [rad/s] , #2 Relative_Heading_Angle [rad] , #2 Relative_Heading_Angle_Drive_Direction [rad] , #2 World_Pitch_Angle [rad] , #2 Road_Curvature [1/m] , #2 collision_ids , 
141, 1.410000, Ego, 0, 3.000000, 0.000000, 5.802529, 2.000000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 29.230000, -4.500000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 29.230000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Target, 1, 15.000000, 0.000000, 3.879904, 1.300000, 0.000000, 0.800000, 4.500000, 1.800000, 1.500000, 76.150000, -4.500000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 76.150000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
142, 1.420000, Ego, 0, 3.000000, 0.000000, 5.888243, 2.000000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 29.260000, -4.500000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 29.260000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Target, 1, 15.000000, 0.000000, 4.308475, 1.300000, 0.000000, 0.800000, 4.500000, 1.800000, 1.500000, 76.300000, -4.500000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 76.300000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
143, 1.430000, Ego, 0, 3.000000, 0.000000, 5.973958, 2.000000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 29.290000, -4.500000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 29.290000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Target, 1, 15.000000, 0.000000, 4.737047, 1.300000, 0.000000, 0.800000, 4.500000, 1.800000, 1.500000, 76.450000, -4.500000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 76.450000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
144, 1.440000, Ego, 0, 3.000000, 0.000000, 6.059672, 2.000000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 29.320000, -4.500000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 29.320000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Target, 1, 15.000000, 0.000000, 5.165618, 1.300000, 0.000000, 0.800000, 4.500000, 1.800000, 1.500000, 76.600000, -4.500000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 76.600000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
145, 1.450000, Ego, 0, 3.000000, 0.000000, 6.145386, 2.000000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 29.350000, -4.500000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 29.350000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Target, 1, 15.000000, 0.000000, 5.594189, 1.300000, 0.000000, 0.800000, 4.500000, 1.800000, 1.500000, 76.750000, -4.500000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 76.750000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
146, 1.460000, Ego, 0, 3.000000, 0.000000, 6.231100, 2.000000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 29.380000, -4.500000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 29.380000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Target, 1, 15.000000, 0.000000, 6.022761, 1.300000, 0.000000, 0.800000, 4.500000, 1.800000, 1.500000, 76.900000, -4.500000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 76.900000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
147, 1.470000, Ego, 0, 3.000000, 0.000000, 0.033629, 2.000000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 29.410000, -4.500000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 29.410000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Target, 1, 15.000000, 0.000000, 0.168147, 1.300000, 0.000000, 0.800000, 4.500000, 1.800000, 1.500000, 77.050000, -4.500000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 77.050000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
148, 1.480000, Ego, 0, 3.000000, 0.000000, 0.119344, 2.000000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 29.440000, -4.500000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 29.440000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Target, 1, 15.000000, 0.000000, 0.596718, 1.300000, 0.000000, 0.800000, 4.500000, 1.800000, 1.500000, 77.200000, -4.500000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 77.200000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
149, 1.490000, Ego, 0, 3.000000, 0.000000, 0.205058, 2.000000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 29.470000, -4.500000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 29.470000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Target, 1, 15.000000, 0.000000, 1.025290, 1.300000, 0.000000, 0.800000, 4.500000, 1.800000, 1.500000, 77.350000, -4.500000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 77.350000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
150, 1.500000, Ego, 0, 3.000000, 0.000000, 0.290772, 2.000000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 29.500000, -4.500000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 29.500000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Target, 1, 15.000000, 0.000000, 1.453861, 1.300000, 0.000000, 0.800000, 4.500000, 1.800000, 1.500000, 77.500000, -4.500000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 77.500000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
151, 1.510000, Ego, 0, 3.000000, 0.000000, 0.376487, 2.000000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 29.530000, -4.500000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 29.530000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Target, 1, 15.000000, 0.000000, 1.882433, 1.300000, 0.000000, 0.800000, 4.500000, 1.800000, 1.500000, 77.650000, -4.500000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 77.650000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
152, 1.520000, Ego, 0, 3.000000, 0.000000, 0.462201, 2.000000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 29.560000, -4.500000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 29.560000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Target, 1, 15.000000, 0.000000, 2.311004, 1.300000, 0.000000, 0.800000, 4.500000, 1.800000, 1.500000, 77.800000, -4.500000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 77.800000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
153, 1.530000, Ego, 0, 3.000000, 0.000000, 0.547915, 2.000000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 29.590000, -4.500000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 29.590000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Target, 1, 15.000000, 0.000000, 2.739575, 1.300000, 0.000000, 0.800000, 4.500000, 1.800000, 1.500000, 77.950000, -4.500000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 77.950000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
154, 1.540000, Ego, 0, 3.000000, 0.000000, 0.633629, 2.000000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 29.620000, -4.500000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 29.620000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Target, 1, 15.000000, 0.000000, 3.168147, 1.300000, 0.000000, 0.800000, 4.500000, 1.800000, 1.500000, 78.100000, -4.500000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 78.100000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
155, 1.550000, Ego, 0, 3.000000, 0.000000, 0.719344, 2.000000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 29.650000, -4.500000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 29.650000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Target, 1, 15.000000, 0.000000, 3.596718, 1.300000, 0.000000, 0.800000, 4.500000, 1.800000, 1.500000, 78.250000, -4.500000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 78.250000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
156, 1.560000, Ego, 0, 3.000000, 0.000000, 0.805058, 2.000000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 29.680000, -4.500000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 29.680000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Target, 1, 15.000000, 0.000000, 4.025290, 1.300000, 0.000000, 0.800000, 4.500000, 1.800000, 1.500000, 78.400000, -4.500000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 78.400000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
157, 1.570000, Ego, 0, 3.000000, 0.000000, 0.890772, 2.000000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 29.710000, -4.500000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 29.710000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Target, 1, 15.000000, 0.000000, 4.453861, 1.300000, 0.000000, 0.800000, 4.500000, 1.800000, 1.500000, 78.550000, -4.500000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 78.550000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
158, 1.580000, Ego, 0, 3.000000, 0.000000, 0.976487, 2.000000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 29.740000, -4.500000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 29.740000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Target, 1, 15.000000, 0.000000, 4.882433, 1.300000, 0.000000, 0.800000, 4.500000, 1.800000, 1.500000, 78.700000, -4.500000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 78.700000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
159, 1.590000, Ego, 0, 3.000000, 0.000000, 1.062201, 2.000000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 29.770000, -4.500000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 29.770000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Target, 1, 15.000000, 0.000000, 5.311004, 1.300000, 0.000000, 0.800000, 4.500000, 1.800000, 1.500000, 78.850000, -4.500000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 78.850000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
160, 1.600000, Ego, 0, 3.000000, 0.000000, 1.147915, 2.000000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 29.800000, -4.500000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 29.800000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Target, 1, 15.000000, 0.000000, 5.739575, 1.300000, 0.000000, 0.800000, 4.500000, 1.800000, 1.500000, 79.000000, -4.500000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 79.000000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
161, 1.610000, Ego, 0, 3.000000, 0.000000, 1.233629, 2.000000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 29.830000, -4.500000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 29.830000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Target, 1, 15.000000, 0.000000, 6.168147, 1.300000, 0.000000, 0.800000, 4.500000, 1.800000, 1.500000, 79.150000, -4.500000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 79.150000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
162, 1.620000, Ego, 0, 3.000000, 0.000000, 1.319344, 2.000000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 29.860000, -4.500000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 29.860000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Target, 1, 15.000000, 0.000000, 0.313533, 1.300000, 0.000000, 0.800000, 4.500000, 1.800000, 1.500000, 79.300000, -4.500000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 79.300000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
163, 1.630000, Ego, 0, 3.000000, 0.000000, 1.405058, 2.000000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 29.890000, -4.500000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 29.890000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Target, 1, 15.000000, 0.000000, 0.742104, 1.300000, 0.000000, 0.800000, 4.500000, 1.800000, 1.500000, 79.450000, -4.500000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 79.450000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
164, 1.640000, Ego, 0, 3.000000, 0.000000, 1.490772, 2.000000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 29.920000, -4.500000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 29.920000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Target, 1, 15.000000, 0.000000, 1.170676, 1.300000, 0.000000, 0.800000, 4.500000, 1.800000, 1.500000, 79.600000, -4.500000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 79.600000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
165, 1.650000, Ego, 0, 3.000000, 0.000000, 1.576487, 2.000000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 29.950000, -4.500000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 29.950000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Target, 1, 15.000000, 0.000000, 1.599247, 1.300000, 0.000000, 0.800000, 4.500000, 1.800000, 1.500000, 79.750000, -4.500000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 79.750000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
166, 1.660000, Ego, 0, 3.000000, 0.000000, 1.662201, 2.000000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 29.980000, -4.500000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 29.980000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Target, 1, 15.000000, 0.000000, 2.027819, 1.300000, 0.000000, 0.800000, 4.500000, 1.800000, 1.500000, 79.900000, -4.500000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 79.900000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
167, 1.670000, Ego, 0, 3.000000, 0.000000, 1.747915, 2.000000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 30.010000, -4.500000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 30.010000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Target, 1, 15.000000, 0.000000, 2.456390, 1.300000, 0.000000, 0.800000, 4.500000, 1.800000, 1.500000, 80.050000, -4.500000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 80.050000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
168, 1.680000, Ego, 0, 3.000000, 0.000000, 1.833629, 2.000000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 30.040000, -4.500000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 30.040000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Target, 1, 15.000000, 0.000000, 2.884962, 1.300000, 0.000000, 0.800000, 4.500000, 1.800000, 1.500000, 80.200000, -4.500000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 80.200000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
169, 1.690000, Ego, 0, 3.000000, 0.000000, 1.919344, 2.000000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 30.070000, -4.500000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 30.070000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Target, 1, 15.000000, 0.000000, 3.313533, 1.300000, 0.000000, 0.800000, 4.500000, 1.800000, 1.500000, 80.350000, -4.500000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 80.350000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
170, 1.700000, Ego, 0, 3.000000, 0.000000, 2.005058, 2.000000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 30.100000, -4.500000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 30.100000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Target, 1, 15.000000, 0.000000, 3.742104, 1.300000, 0.000000, 0.800000, 4.500000, 1.800000, 1.500000, 80.500000, -4.500000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 80.500000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
171, 1.710000, Ego, 0, 3.000000, 0.000000, 2.090772, 2.000000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 30.130000, -4.500000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 30.130000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Target, 1, 15.000000, 0.000000, 4.170676, 1.300000, 0.000000, 0.800000, 4.500000, 1.800000, 1.500000, 80.650000, -4.500000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 80.650000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
172, 1.720000, Ego, 0, 3.000000, 0.000000, 2.176487, 2.000000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 30.160000, -4.500000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 30.160000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Target, 1, 15.000000, 0.000000, 4.599247, 1.300000, 0.000000, 0.800000, 4.500000, 1.800000, 1.500000, 80.800000, -4.500000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 80.800000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
173, 1.730000, Ego, 0, 3.000000, 0.000000, 2.262201, 2.000000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 30.190000, -4.500000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 30.190000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Target, 1, 15.000000, 0.000000, 5.027819, 1.300000, 0.000000, 0.800000, 4.500000, 1.800000, 1.500000, 80.950000, -4.500000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 80.950000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
174, 1.740000, Ego, 0, 3.000000, 0.000000, 2.347915, 2.000000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 30.220000, -4.500000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 30.220000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Target, 1, 15.000000, 0.000000, 5.456390, 1.300000, 0.000000, 0.800000, 4.500000, 1.800000, 1.500000, 81.100000, -4.500000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 81.100000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
175, 1.750000, Ego, 0, 3.000000, 0.000000, 2.433629, 2.000000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 30.250000, -4.500000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 30.250000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Target, 1, 15.000000, 0.000000, 5.884962, 1.300000, 0.000000, 0.800000, 4.500000, 1.800000, 1.500000, 81.250000, -4.500000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 81.250000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
176, 1.760000, Ego, 0, 3.000000, 0.000000, 2.519344, 2.000000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 30.280000, -4.500000, 0.000000, 3.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 30.280000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Target, 1, 15.000000, 0.000000, 0.030348, 1.300000, 0.000000, 0.800000, 4.500000, 1.800000, 1.500000, 81.400000, -4.500000, 0.000000, 15.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 81.400000, -4.500000, -2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
